zip_code,week_of_vaccination,partially_vaccinated,fully_vaccinated,boosted,annotation,etl_timestamp,objectid
19142,9/5/2021 12:00:00 AM,33,230,11,,2023/11/16 13:10:00+00,2225
19142,1/16/2022 12:00:00 AM,110,176,365,,2023/11/16 13:10:00+00,2226
19130,3/7/2021 12:00:00 AM,116,665,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2227
19126,1/23/2022 12:00:00 AM,35,83,105,,2023/11/16 13:10:00+00,2228
19145,4/24/2022 12:00:00 AM,17,54,74,,2023/11/16 13:10:00+00,2229
19128,10/17/2021 12:00:00 AM,61,115,445,,2023/11/16 13:10:00+00,2230
19143,7/24/2022 12:00:00 AM,76,68,78,,2023/11/16 13:10:00+00,2231
19152,8/29/2021 12:00:00 AM,27,236,39,,2023/11/16 13:10:00+00,2232
19144,3/28/2021 12:00:00 AM,56,1791,6,,2023/11/16 13:10:00+00,2233
19131,9/19/2021 12:00:00 AM,37,239,43,,2023/11/16 13:10:00+00,2234
19122,5/22/2022 12:00:00 AM,12,12,35,,2023/11/16 13:10:00+00,2235
19113,9/12/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2236
19123,1/30/2022 12:00:00 AM,38,77,71,,2023/11/16 13:10:00+00,2237
19119,2/27/2022 12:00:00 AM,20,34,68,,2023/11/16 13:10:00+00,2238
19106,7/24/2022 12:00:00 AM,16,13,10,,2023/11/16 13:10:00+00,2239
19135,8/7/2022 12:00:00 AM,7,6,8,,2023/11/16 13:10:00+00,2240
19142,2/20/2022 12:00:00 AM,41,130,84,,2023/11/16 13:10:00+00,2241
19123,10/10/2021 12:00:00 AM,33,62,164,,2023/11/16 13:10:00+00,2242
19130,12/5/2021 12:00:00 AM,237,194,864,,2023/11/16 13:10:00+00,2243
19118,7/31/2022 12:00:00 AM,10,12,13,,2023/11/16 13:10:00+00,2244
19111,7/10/2022 12:00:00 AM,51,41,66,,2023/11/16 13:10:00+00,2245
19130,9/12/2021 12:00:00 AM,22,93,41,,2023/11/16 13:10:00+00,2246
19129,2/13/2022 12:00:00 AM,12,21,25,,2023/11/16 13:10:00+00,2247
19145,1/30/2022 12:00:00 AM,71,290,377,,2023/11/16 13:10:00+00,2248
19102,12/20/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2249
19104,3/20/2022 12:00:00 AM,46,41,86,,2023/11/16 13:10:00+00,2250
19121,1/3/2021 12:00:00 AM,6,47,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2251
19152,1/31/2021 12:00:00 AM,24,375,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2252
19125,6/20/2021 12:00:00 AM,10,136,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2253
19130,4/3/2022 12:00:00 AM,15,35,67,,2023/11/16 13:10:00+00,2254
19102,10/24/2021 12:00:00 AM,33,23,157,,2023/11/16 13:10:00+00,2255
19130,4/11/2021 12:00:00 AM,100,926,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2256
19141,7/17/2022 12:00:00 AM,30,24,28,,2023/11/16 13:10:00+00,2257
19133,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2258
19146,8/8/2021 12:00:00 AM,23,319,11,,2023/11/16 13:10:00+00,2259
19149,10/3/2021 12:00:00 AM,66,351,248,,2023/11/16 13:10:00+00,2260
19141,5/29/2022 12:00:00 AM,16,22,30,,2023/11/16 13:10:00+00,2261
19118,1/24/2021 12:00:00 AM,,103,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2262
19142,3/6/2022 12:00:00 AM,36,98,61,,2023/11/16 13:10:00+00,2263
19122,11/7/2021 12:00:00 AM,82,103,268,,2023/11/16 13:10:00+00,2264
19111,11/7/2021 12:00:00 AM,133,231,822,,2023/11/16 13:10:00+00,2265
19148,5/15/2022 12:00:00 AM,30,42,71,,2023/11/16 13:10:00+00,2266
19154,12/5/2021 12:00:00 AM,95,167,650,,2023/11/16 13:10:00+00,2267
19126,2/20/2022 12:00:00 AM,17,52,43,,2023/11/16 13:10:00+00,2268
19147,10/10/2021 12:00:00 AM,80,106,514,,2023/11/16 13:10:00+00,2269
19113,5/30/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2270
19102,12/26/2021 12:00:00 AM,31,10,71,,2023/11/16 13:10:00+00,2271
19151,8/7/2022 12:00:00 AM,,6,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2272
19115,5/8/2022 12:00:00 AM,15,30,41,,2023/11/16 13:10:00+00,2273
19139,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2274
19104,2/7/2021 12:00:00 AM,37,694,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2275
19143,10/3/2021 12:00:00 AM,89,369,325,,2023/11/16 13:10:00+00,2276
19102,2/14/2021 12:00:00 AM,6,131,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2277
19115,6/6/2021 12:00:00 AM,16,512,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2278
19104,2/6/2022 12:00:00 AM,125,203,207,,2023/11/16 13:10:00+00,2279
19107,9/26/2021 12:00:00 AM,37,47,189,,2023/11/16 13:10:00+00,2280
19116,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2281
19136,6/19/2022 12:00:00 AM,17,21,36,,2023/11/16 13:10:00+00,2282
19128,11/7/2021 12:00:00 AM,112,114,784,,2023/11/16 13:10:00+00,2283
19148,3/6/2022 12:00:00 AM,51,79,101,,2023/11/16 13:10:00+00,2284
19131,1/17/2021 12:00:00 AM,8,59,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2285
19135,8/1/2021 12:00:00 AM,39,206,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2286
19149,8/8/2021 12:00:00 AM,93,444,6,,2023/11/16 13:10:00+00,2287
19133,6/19/2022 12:00:00 AM,13,23,18,,2023/11/16 13:10:00+00,2288
19134,1/17/2021 12:00:00 AM,7,53,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2289
19107,2/14/2021 12:00:00 AM,37,258,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2290
19130,8/1/2021 12:00:00 AM,12,60,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2291
19102,9/26/2021 12:00:00 AM,23,17,110,,2023/11/16 13:10:00+00,2292
19146,10/3/2021 12:00:00 AM,78,167,554,,2023/11/16 13:10:00+00,2293
19122,10/10/2021 12:00:00 AM,25,111,93,,2023/11/16 13:10:00+00,2294
19116,1/2/2022 12:00:00 AM,123,129,502,,2023/11/16 13:10:00+00,2295
19134,8/7/2022 12:00:00 AM,14,,17,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2296
19119,7/31/2022 12:00:00 AM,33,48,31,,2023/11/16 13:10:00+00,2297
19131,12/5/2021 12:00:00 AM,132,233,678,,2023/11/16 13:10:00+00,2298
19143,2/20/2022 12:00:00 AM,51,241,193,,2023/11/16 13:10:00+00,2299
19124,5/2/2021 12:00:00 AM,101,1479,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2300
19150,12/20/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2301
19150,10/24/2021 12:00:00 AM,47,118,427,,2023/11/16 13:10:00+00,2302
19113,7/17/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2303
19139,2/21/2021 12:00:00 AM,22,294,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2304
19133,6/12/2022 12:00:00 AM,14,22,28,,2023/11/16 13:10:00+00,2305
19152,11/21/2021 12:00:00 AM,89,89,416,,2023/11/16 13:10:00+00,2306
19148,4/18/2021 12:00:00 AM,154,1465,11,,2023/11/16 13:10:00+00,2307
19137,5/1/2022 12:00:00 AM,,,6,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2308
19116,5/2/2021 12:00:00 AM,40,768,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2309
19150,4/3/2022 12:00:00 AM,8,34,47,,2023/11/16 13:10:00+00,2310
19141,1/3/2021 12:00:00 AM,,11,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2311
19119,4/25/2021 12:00:00 AM,47,724,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2312
19121,7/17/2022 12:00:00 AM,47,30,22,,2023/11/16 13:10:00+00,2313
19145,6/20/2021 12:00:00 AM,28,373,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2314
19132,1/31/2021 12:00:00 AM,7,98,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2315
19150,4/11/2021 12:00:00 AM,52,581,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2316
19153,5/8/2022 12:00:00 AM,8,15,14,,2023/11/16 13:10:00+00,2317
19123,1/10/2021 12:00:00 AM,14,140,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2318
19144,12/26/2021 12:00:00 AM,129,123,495,,2023/11/16 13:10:00+00,2319
19133,7/10/2022 12:00:00 AM,25,13,32,,2023/11/16 13:10:00+00,2320
19135,1/2/2022 12:00:00 AM,108,192,391,,2023/11/16 13:10:00+00,2321
19147,11/29/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2322
19114,9/26/2021 12:00:00 AM,25,156,230,,2023/11/16 13:10:00+00,2323
19104,6/5/2022 12:00:00 AM,29,32,66,,2023/11/16 13:10:00+00,2324
19150,10/3/2021 12:00:00 AM,36,129,218,,2023/11/16 13:10:00+00,2325
19111,2/14/2021 12:00:00 AM,92,623,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2326
19106,6/6/2021 12:00:00 AM,,87,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2327
19138,9/26/2021 12:00:00 AM,40,254,138,,2023/11/16 13:10:00+00,2328
19129,12/13/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2329
19150,11/28/2021 12:00:00 AM,49,140,491,,2023/11/16 13:10:00+00,2330
19153,8/22/2021 12:00:00 AM,8,94,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2331
19106,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2332
19128,6/5/2022 12:00:00 AM,19,25,73,,2023/11/16 13:10:00+00,2333
19147,8/7/2022 12:00:00 AM,18,53,14,,2023/11/16 13:10:00+00,2334
19130,2/20/2022 12:00:00 AM,18,26,52,,2023/11/16 13:10:00+00,2335
19103,5/8/2022 12:00:00 AM,24,27,51,,2023/11/16 13:10:00+00,2336
19114,12/26/2021 12:00:00 AM,93,102,426,,2023/11/16 13:10:00+00,2337
19151,10/10/2021 12:00:00 AM,32,210,170,,2023/11/16 13:10:00+00,2338
19142,12/5/2021 12:00:00 AM,69,191,299,,2023/11/16 13:10:00+00,2339
19109,6/26/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2340
19147,1/17/2021 12:00:00 AM,12,304,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2341
19140,6/19/2022 12:00:00 AM,15,30,48,,2023/11/16 13:10:00+00,2342
19119,11/28/2021 12:00:00 AM,126,413,845,,2023/11/16 13:10:00+00,2343
19115,3/27/2022 12:00:00 AM,23,34,59,,2023/11/16 13:10:00+00,2344
19135,10/3/2021 12:00:00 AM,52,224,149,,2023/11/16 13:10:00+00,2345
19143,8/1/2021 12:00:00 AM,66,279,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2346
19129,4/17/2022 12:00:00 AM,11,10,15,,2023/11/16 13:10:00+00,2347
19107,5/15/2022 12:00:00 AM,22,12,27,,2023/11/16 13:10:00+00,2348
19116,10/10/2021 12:00:00 AM,38,118,263,,2023/11/16 13:10:00+00,2349
19124,7/10/2022 12:00:00 AM,42,46,61,,2023/11/16 13:10:00+00,2350
19134,1/10/2021 12:00:00 AM,,50,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2351
19122,1/2/2022 12:00:00 AM,96,82,257,,2023/11/16 13:10:00+00,2352
19153,12/26/2021 12:00:00 AM,30,47,134,,2023/11/16 13:10:00+00,2353
19129,7/18/2021 12:00:00 AM,6,29,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2354
19142,5/30/2021 12:00:00 AM,40,466,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2355
19144,5/8/2022 12:00:00 AM,21,37,60,,2023/11/16 13:10:00+00,2356
19144,11/14/2021 12:00:00 AM,112,166,671,,2023/11/16 13:10:00+00,2357
19106,7/25/2021 12:00:00 AM,11,19,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2358
19131,12/12/2021 12:00:00 AM,168,186,749,,2023/11/16 13:10:00+00,2359
19147,10/17/2021 12:00:00 AM,94,107,544,,2023/11/16 13:10:00+00,2360
19149,1/23/2022 12:00:00 AM,258,368,468,,2023/11/16 13:10:00+00,2361
19121,3/13/2022 12:00:00 AM,32,57,52,,2023/11/16 13:10:00+00,2362
19109,1/30/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2363
19133,2/27/2022 12:00:00 AM,39,90,69,,2023/11/16 13:10:00+00,2364
19129,4/4/2021 12:00:00 AM,33,533,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2365
19113,1/23/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2366
19126,9/12/2021 12:00:00 AM,10,94,9,,2023/11/16 13:10:00+00,2367
19153,1/30/2022 12:00:00 AM,28,107,100,,2023/11/16 13:10:00+00,2368
19104,9/19/2021 12:00:00 AM,49,299,43,,2023/11/16 13:10:00+00,2369
19129,3/7/2021 12:00:00 AM,17,293,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2370
19126,4/17/2022 12:00:00 AM,,10,28,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2371
19131,3/6/2022 12:00:00 AM,29,88,99,,2023/11/16 13:10:00+00,2372
19148,1/17/2021 12:00:00 AM,6,137,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2373
19151,12/6/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2374
19151,11/7/2021 12:00:00 AM,57,132,381,,2023/11/16 13:10:00+00,2375
19140,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2376
19135,8/8/2021 12:00:00 AM,41,240,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2377
19132,5/29/2022 12:00:00 AM,16,25,27,,2023/11/16 13:10:00+00,2378
19115,8/22/2021 12:00:00 AM,24,214,46,,2023/11/16 13:10:00+00,2379
19116,11/28/2021 12:00:00 AM,122,161,668,,2023/11/16 13:10:00+00,2380
19116,4/24/2022 12:00:00 AM,29,30,69,,2023/11/16 13:10:00+00,2381
19140,9/12/2021 12:00:00 AM,58,402,31,,2023/11/16 13:10:00+00,2382
19135,1/30/2022 12:00:00 AM,72,233,187,,2023/11/16 13:10:00+00,2383
19133,10/24/2021 12:00:00 AM,49,158,207,,2023/11/16 13:10:00+00,2384
19135,3/20/2022 12:00:00 AM,21,44,68,,2023/11/16 13:10:00+00,2385
19154,5/1/2022 12:00:00 AM,14,22,35,,2023/11/16 13:10:00+00,2386
19133,12/20/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2387
19114,6/20/2021 12:00:00 AM,10,281,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2388
19139,2/28/2021 12:00:00 AM,61,446,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2389
19131,11/21/2021 12:00:00 AM,76,122,393,,2023/11/16 13:10:00+00,2390
19148,4/25/2021 12:00:00 AM,227,1402,19,,2023/11/16 13:10:00+00,2391
19147,5/2/2021 12:00:00 AM,113,2523,8,,2023/11/16 13:10:00+00,2392
19150,6/12/2022 12:00:00 AM,,24,27,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2393
19140,2/21/2021 12:00:00 AM,27,227,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2394
19116,6/13/2021 12:00:00 AM,12,375,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2395
19129,12/20/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2396
19123,2/28/2021 12:00:00 AM,62,205,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2397
19152,4/25/2021 12:00:00 AM,76,751,10,,2023/11/16 13:10:00+00,2398
19120,3/14/2021 12:00:00 AM,119,740,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2399
19154,5/16/2021 12:00:00 AM,39,756,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2400
19107,1/9/2022 12:00:00 AM,86,51,234,,2023/11/16 13:10:00+00,2401
19111,10/31/2021 12:00:00 AM,131,299,1145,,2023/11/16 13:10:00+00,2402
19129,10/24/2021 12:00:00 AM,28,31,252,,2023/11/16 13:10:00+00,2403
19131,4/18/2021 12:00:00 AM,72,722,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2404
19144,7/4/2021 12:00:00 AM,29,217,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2405
19136,7/11/2021 12:00:00 AM,16,250,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2406
19126,11/28/2021 12:00:00 AM,43,78,272,,2023/11/16 13:10:00+00,2407
19138,5/15/2022 12:00:00 AM,16,27,45,,2023/11/16 13:10:00+00,2408
19116,4/17/2022 12:00:00 AM,23,46,58,,2023/11/16 13:10:00+00,2409
19102,5/29/2022 12:00:00 AM,7,,12,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2410
19125,8/22/2021 12:00:00 AM,26,94,13,,2023/11/16 13:10:00+00,2411
19116,3/20/2022 12:00:00 AM,20,19,43,,2023/11/16 13:10:00+00,2412
19133,1/3/2021 12:00:00 AM,,7,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2413
19137,6/20/2021 12:00:00 AM,9,102,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2414
19128,10/31/2021 12:00:00 AM,100,115,877,,2023/11/16 13:10:00+00,2415
19140,1/31/2021 12:00:00 AM,6,174,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2416
19122,4/11/2021 12:00:00 AM,94,757,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2417
19153,7/17/2022 12:00:00 AM,13,16,15,,2023/11/16 13:10:00+00,2418
19122,4/3/2022 12:00:00 AM,12,21,19,,2023/11/16 13:10:00+00,2419
19148,6/27/2021 12:00:00 AM,23,395,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2420
19119,3/14/2021 12:00:00 AM,41,695,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2421
19149,12/27/2020 12:00:00 AM,10,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2422
19138,3/6/2022 12:00:00 AM,23,70,61,,2023/11/16 13:10:00+00,2423
19141,1/17/2021 12:00:00 AM,,42,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2424
19133,10/3/2021 12:00:00 AM,36,186,63,,2023/11/16 13:10:00+00,2425
19145,8/1/2021 12:00:00 AM,24,213,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2426
19146,6/19/2022 12:00:00 AM,53,25,51,,2023/11/16 13:10:00+00,2427
19106,8/22/2021 12:00:00 AM,6,23,61,,2023/11/16 13:10:00+00,2428
19142,11/7/2021 12:00:00 AM,47,182,212,,2023/11/16 13:10:00+00,2429
19135,4/17/2022 12:00:00 AM,18,26,45,,2023/11/16 13:10:00+00,2430
19122,3/6/2022 12:00:00 AM,22,41,36,,2023/11/16 13:10:00+00,2431
19153,12/27/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2432
19121,5/29/2022 12:00:00 AM,16,23,32,,2023/11/16 13:10:00+00,2433
19129,10/3/2021 12:00:00 AM,11,38,102,,2023/11/16 13:10:00+00,2434
19109,3/27/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2435
19126,8/8/2021 12:00:00 AM,10,94,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2436
19141,4/10/2022 12:00:00 AM,15,26,53,,2023/11/16 13:10:00+00,2437
19137,7/31/2022 12:00:00 AM,6,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2438
19154,6/26/2022 12:00:00 AM,15,10,22,,2023/11/16 13:10:00+00,2439
19138,1/2/2022 12:00:00 AM,90,207,421,,2023/11/16 13:10:00+00,2440
19149,12/26/2021 12:00:00 AM,341,336,702,,2023/11/16 13:10:00+00,2441
19133,7/18/2021 12:00:00 AM,22,178,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2442
19122,11/21/2021 12:00:00 AM,62,65,220,,2023/11/16 13:10:00+00,2443
19103,1/3/2021 12:00:00 AM,11,337,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2444
19129,3/14/2021 12:00:00 AM,15,236,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2445
19143,6/12/2022 12:00:00 AM,32,47,105,,2023/11/16 13:10:00+00,2446
19120,12/20/2020 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2447
19149,2/21/2021 12:00:00 AM,14,246,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2448
19126,3/20/2022 12:00:00 AM,11,17,17,,2023/11/16 13:10:00+00,2449
19107,6/20/2021 12:00:00 AM,10,79,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2450
19154,5/2/2021 12:00:00 AM,43,902,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2451
19120,10/24/2021 12:00:00 AM,133,404,556,,2023/11/16 13:10:00+00,2452
19147,5/1/2022 12:00:00 AM,28,53,43,,2023/11/16 13:10:00+00,2453
19118,10/31/2021 12:00:00 AM,51,20,312,,2023/11/16 13:10:00+00,2454
19112,4/11/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2455
19138,4/18/2021 12:00:00 AM,152,481,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2456
19138,5/8/2022 12:00:00 AM,13,26,41,,2023/11/16 13:10:00+00,2457
19127,4/10/2022 12:00:00 AM,,8,14,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2458
19151,7/31/2022 12:00:00 AM,24,16,40,,2023/11/16 13:10:00+00,2459
19148,1/10/2021 12:00:00 AM,7,122,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2460
19132,6/26/2022 12:00:00 AM,16,24,52,,2023/11/16 13:10:00+00,2461
19102,7/10/2022 12:00:00 AM,11,10,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2462
19123,12/5/2021 12:00:00 AM,138,140,427,,2023/11/16 13:10:00+00,2463
19151,2/20/2022 12:00:00 AM,19,99,99,,2023/11/16 13:10:00+00,2464
19112,1/10/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2465
19104,1/2/2022 12:00:00 AM,297,188,694,,2023/11/16 13:10:00+00,2466
19130,10/10/2021 12:00:00 AM,49,60,335,,2023/11/16 13:10:00+00,2467
19126,8/7/2022 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2468
19127,8/15/2021 12:00:00 AM,,16,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2469
19127,9/5/2021 12:00:00 AM,,24,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2470
19107,3/13/2022 12:00:00 AM,19,17,20,,2023/11/16 13:10:00+00,2471
19115,2/27/2022 12:00:00 AM,16,56,65,,2023/11/16 13:10:00+00,2472
19127,1/16/2022 12:00:00 AM,15,10,52,,2023/11/16 13:10:00+00,2473
19140,7/3/2022 12:00:00 AM,31,31,35,,2023/11/16 13:10:00+00,2474
19120,7/25/2021 12:00:00 AM,63,432,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2475
19143,2/13/2022 12:00:00 AM,114,347,273,,2023/11/16 13:10:00+00,2476
19154,4/25/2021 12:00:00 AM,45,796,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2477
19130,7/11/2021 12:00:00 AM,7,65,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2478
19125,2/28/2021 12:00:00 AM,103,229,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2479
19126,3/14/2021 12:00:00 AM,17,273,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2480
19142,7/4/2021 12:00:00 AM,17,200,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2481
19146,2/21/2021 12:00:00 AM,27,420,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2482
19152,5/16/2021 12:00:00 AM,68,921,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2483
19137,4/18/2021 12:00:00 AM,19,162,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2484
19148,5/1/2022 12:00:00 AM,16,27,43,,2023/11/16 13:10:00+00,2485
19111,12/19/2021 12:00:00 AM,224,210,909,,2023/11/16 13:10:00+00,2486
19129,3/20/2022 12:00:00 AM,,9,7,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2487
19140,3/13/2022 12:00:00 AM,55,111,82,,2023/11/16 13:10:00+00,2488
19112,4/4/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2489
19126,10/17/2021 12:00:00 AM,15,92,99,,2023/11/16 13:10:00+00,2490
19104,2/13/2022 12:00:00 AM,130,150,164,,2023/11/16 13:10:00+00,2491
19128,1/23/2022 12:00:00 AM,77,133,279,,2023/11/16 13:10:00+00,2492
19152,2/27/2022 12:00:00 AM,17,74,66,,2023/11/16 13:10:00+00,2493
19107,7/3/2022 12:00:00 AM,12,7,12,,2023/11/16 13:10:00+00,2494
19125,11/14/2021 12:00:00 AM,132,71,641,,2023/11/16 13:10:00+00,2495
19112,3/7/2021 12:00:00 AM,,,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2496
19150,12/12/2021 12:00:00 AM,68,121,492,,2023/11/16 13:10:00+00,2497
19136,1/31/2021 12:00:00 AM,9,241,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2498
19145,1/3/2021 12:00:00 AM,9,97,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2499
19148,1/9/2022 12:00:00 AM,313,318,876,,2023/11/16 13:10:00+00,2500
19154,4/3/2022 12:00:00 AM,16,46,44,,2023/11/16 13:10:00+00,2501
19128,5/23/2021 12:00:00 AM,20,518,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2502
19141,6/20/2021 12:00:00 AM,13,264,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2503
19129,3/21/2021 12:00:00 AM,41,503,,"Null Value Suppressed, Count <6",2023/11/16 13:10:00+00,2504
19154,4/11/2021 12:00:00 AM,73,1295,6,,2023/11/16 13:10:00+00,2505
